,Date,Country,State,City,AvgTemperature
26971,2012-09-10,US,Missouri,St Louis,67.3
26972,2012-09-11,US,Missouri,St Louis,72.8
26973,2012-09-12,US,Missouri,St Louis,75.4
26974,2012-09-13,US,Missouri,St Louis,75.6
26975,2012-09-14,US,Missouri,St Louis,62.4
26976,2012-09-15,US,Missouri,St Louis,64.8
26977,2012-09-16,US,Missouri,St Louis,66.7
26978,2012-09-17,US,Missouri,St Louis,69.5
26979,2012-09-18,US,Missouri,St Louis,62.0
26980,2012-09-19,US,Missouri,St Louis,61.3
26981,2012-09-20,US,Missouri,St Louis,69.8
26982,2012-09-21,US,Missouri,St Louis,68.0
26983,2012-09-22,US,Missouri,St Louis,64.5
26984,2012-09-23,US,Missouri,St Louis,56.2
26985,2012-09-24,US,Missouri,St Louis,58.8
26986,2012-09-25,US,Missouri,St Louis,68.8
26987,2012-09-26,US,Missouri,St Louis,70.2
26988,2012-09-27,US,Missouri,St Louis,68.0
26989,2012-09-28,US,Missouri,St Louis,65.1
26990,2012-09-29,US,Missouri,St Louis,62.4
26991,2012-09-30,US,Missouri,St Louis,64.3
26992,2012-10-01,US,Missouri,St Louis,62.1
26993,2012-10-02,US,Missouri,St Louis,60.3
26994,2012-10-03,US,Missouri,St Louis,66.5
26995,2012-10-04,US,Missouri,St Louis,70.4
26996,2012-10-05,US,Missouri,St Louis,52.4
26997,2012-10-06,US,Missouri,St Louis,44.0
26998,2012-10-07,US,Missouri,St Louis,46.0
26999,2012-10-08,US,Missouri,St Louis,48.1
27000,2012-10-09,US,Missouri,St Louis,55.8
27001,2012-10-10,US,Missouri,St Louis,52.5
27002,2012-10-11,US,Missouri,St Louis,52.6
27003,2012-10-12,US,Missouri,St Louis,57.7
27004,2012-10-13,US,Missouri,St Louis,64.0
27005,2012-10-14,US,Missouri,St Louis,68.2
27006,2012-10-15,US,Missouri,St Louis,59.2
27007,2012-10-16,US,Missouri,St Louis,63.5
27008,2012-10-17,US,Missouri,St Louis,66.4
27009,2012-10-18,US,Missouri,St Louis,55.8
27010,2012-10-19,US,Missouri,St Louis,51.7
27011,2012-10-20,US,Missouri,St Louis,53.9
27012,2012-10-21,US,Missouri,St Louis,59.8
27013,2012-10-22,US,Missouri,St Louis,69.3
27014,2012-10-23,US,Missouri,St Louis,71.1
27015,2012-10-24,US,Missouri,St Louis,74.0
27016,2012-10-25,US,Missouri,St Louis,72.6
27017,2012-10-26,US,Missouri,St Louis,45.4
27018,2012-10-27,US,Missouri,St Louis,42.6
27019,2012-10-28,US,Missouri,St Louis,42.5
27020,2012-10-29,US,Missouri,St Louis,43.5
27021,2012-10-30,US,Missouri,St Louis,44.9
27022,2012-10-31,US,Missouri,St Louis,45.3
27023,2012-11-01,US,Missouri,St Louis,48.1
27024,2012-11-02,US,Missouri,St Louis,48.9
27025,2012-11-03,US,Missouri,St Louis,47.7
27026,2012-11-04,US,Missouri,St Louis,39.9
27027,2012-11-05,US,Missouri,St Louis,44.0
27028,2012-11-06,US,Missouri,St Louis,44.3
27029,2012-11-07,US,Missouri,St Louis,46.4
27030,2012-11-08,US,Missouri,St Louis,44.5
27031,2012-11-09,US,Missouri,St Louis,55.7
27032,2012-11-10,US,Missouri,St Louis,67.5
27033,2012-11-11,US,Missouri,St Louis,64.9
27034,2012-11-12,US,Missouri,St Louis,40.8
27035,2012-11-13,US,Missouri,St Louis,38.9
27036,2012-11-14,US,Missouri,St Louis,40.3
27037,2012-11-15,US,Missouri,St Louis,39.6
27038,2012-11-16,US,Missouri,St Louis,44.7
27039,2012-11-17,US,Missouri,St Louis,44.1
27040,2012-11-18,US,Missouri,St Louis,45.2
27041,2012-11-19,US,Missouri,St Louis,47.1
27042,2012-11-20,US,Missouri,St Louis,51.4
27043,2012-11-21,US,Missouri,St Louis,49.3
27044,2012-11-22,US,Missouri,St Louis,56.1
27045,2012-11-23,US,Missouri,St Louis,48.2
27046,2012-11-24,US,Missouri,St Louis,30.8
27047,2012-11-25,US,Missouri,St Louis,43.0
27048,2012-11-26,US,Missouri,St Louis,40.3
27049,2012-11-27,US,Missouri,St Louis,31.7
27050,2012-11-28,US,Missouri,St Louis,36.4
27051,2012-11-29,US,Missouri,St Louis,44.6
27052,2012-11-30,US,Missouri,St Louis,54.2
27053,2012-12-01,US,Missouri,St Louis,57.7
27054,2012-12-02,US,Missouri,St Louis,66.3
27055,2012-12-03,US,Missouri,St Louis,66.6
27056,2012-12-04,US,Missouri,St Louis,58.2
27057,2012-12-05,US,Missouri,St Louis,45.2
27058,2012-12-06,US,Missouri,St Louis,43.9
27059,2012-12-07,US,Missouri,St Louis,50.2
27060,2012-12-08,US,Missouri,St Louis,47.2
27061,2012-12-09,US,Missouri,St Louis,46.0
27062,2012-12-10,US,Missouri,St Louis,33.2
27063,2012-12-11,US,Missouri,St Louis,31.0
27064,2012-12-12,US,Missouri,St Louis,36.6
27065,2012-12-13,US,Missouri,St Louis,42.1
27066,2012-12-14,US,Missouri,St Louis,44.5
27067,2012-12-15,US,Missouri,St Louis,51.7
27068,2012-12-16,US,Missouri,St Louis,48.2
27069,2012-12-17,US,Missouri,St Louis,41.2
27070,2012-12-18,US,Missouri,St Louis,43.3
27071,2012-12-19,US,Missouri,St Louis,41.0
27072,2012-12-20,US,Missouri,St Louis,45.3
27073,2012-12-21,US,Missouri,St Louis,29.4
27074,2012-12-22,US,Missouri,St Louis,31.2
27075,2012-12-23,US,Missouri,St Louis,40.6
27076,2012-12-24,US,Missouri,St Louis,33.0
27077,2012-12-25,US,Missouri,St Louis,27.4
27078,2012-12-26,US,Missouri,St Louis,30.9
27079,2012-12-27,US,Missouri,St Louis,30.0
27080,2012-12-28,US,Missouri,St Louis,32.6
27081,2012-12-29,US,Missouri,St Louis,31.5
27082,2012-12-30,US,Missouri,St Louis,29.1
27083,2012-12-31,US,Missouri,St Louis,35.8
27084,2012-01-01,US,Montana,Billings,26.7
27085,2012-01-02,US,Montana,Billings,33.7
27086,2012-01-03,US,Montana,Billings,47.1
27087,2012-01-04,US,Montana,Billings,45.3
27088,2012-01-05,US,Montana,Billings,51.8
27089,2012-01-06,US,Montana,Billings,38.6
27090,2012-01-07,US,Montana,Billings,30.1
27091,2012-01-08,US,Montana,Billings,27.5
27092,2012-01-09,US,Montana,Billings,37.6
27093,2012-01-10,US,Montana,Billings,43.3
27094,2012-01-11,US,Montana,Billings,22.2
27095,2012-01-12,US,Montana,Billings,24.9
27096,2012-01-13,US,Montana,Billings,34.9
27097,2012-01-14,US,Montana,Billings,34.1
27098,2012-01-15,US,Montana,Billings,37.0
27099,2012-01-16,US,Montana,Billings,10.8
27100,2012-01-17,US,Montana,Billings,10.3
27101,2012-01-18,US,Montana,Billings,25.0
27102,2012-01-19,US,Montana,Billings,-9.2
27103,2012-01-20,US,Montana,Billings,0.0
27104,2012-01-21,US,Montana,Billings,17.7
27105,2012-01-22,US,Montana,Billings,35.6
27106,2012-01-23,US,Montana,Billings,27.0
27107,2012-01-24,US,Montana,Billings,30.4
27108,2012-01-25,US,Montana,Billings,39.9
27109,2012-01-26,US,Montana,Billings,35.6
27110,2012-01-27,US,Montana,Billings,32.1
27111,2012-01-28,US,Montana,Billings,31.0
27112,2012-01-29,US,Montana,Billings,41.0
27113,2012-01-30,US,Montana,Billings,46.1
27114,2012-01-31,US,Montana,Billings,41.0
27115,2012-02-01,US,Montana,Billings,36.1
27116,2012-02-02,US,Montana,Billings,38.8
27117,2012-02-03,US,Montana,Billings,29.4
27118,2012-02-04,US,Montana,Billings,28.8
27119,2012-02-05,US,Montana,Billings,33.6
27120,2012-02-06,US,Montana,Billings,30.3
27121,2012-02-07,US,Montana,Billings,22.0
27122,2012-02-08,US,Montana,Billings,23.1
27123,2012-02-09,US,Montana,Billings,35.9
27124,2012-02-10,US,Montana,Billings,21.4
27125,2012-02-11,US,Montana,Billings,8.6
27126,2012-02-12,US,Montana,Billings,18.4
27127,2012-02-13,US,Montana,Billings,34.7
27128,2012-02-14,US,Montana,Billings,35.9
27129,2012-02-15,US,Montana,Billings,27.4
27130,2012-02-16,US,Montana,Billings,30.5
27131,2012-02-17,US,Montana,Billings,37.0
27132,2012-02-18,US,Montana,Billings,35.8
27133,2012-02-19,US,Montana,Billings,34.4
27134,2012-02-20,US,Montana,Billings,29.4
27135,2012-02-21,US,Montana,Billings,35.3
27136,2012-02-22,US,Montana,Billings,44.0
27137,2012-02-23,US,Montana,Billings,32.5
27138,2012-02-24,US,Montana,Billings,31.8
27139,2012-02-25,US,Montana,Billings,33.2
27140,2012-02-26,US,Montana,Billings,27.1
27141,2012-02-27,US,Montana,Billings,19.1
27142,2012-02-28,US,Montana,Billings,23.1
27143,2012-02-29,US,Montana,Billings,28.0
27144,2012-03-01,US,Montana,Billings,33.8
27145,2012-03-02,US,Montana,Billings,29.4
27146,2012-03-03,US,Montana,Billings,37.6
27147,2012-03-04,US,Montana,Billings,47.8
27148,2012-03-05,US,Montana,Billings,50.9
27149,2012-03-06,US,Montana,Billings,43.7
27150,2012-03-07,US,Montana,Billings,25.4
27151,2012-03-08,US,Montana,Billings,34.5
27152,2012-03-09,US,Montana,Billings,49.8
27153,2012-03-10,US,Montana,Billings,55.1
27154,2012-03-11,US,Montana,Billings,52.7
27155,2012-03-12,US,Montana,Billings,53.6
27156,2012-03-13,US,Montana,Billings,52.3
27157,2012-03-14,US,Montana,Billings,45.2
27158,2012-03-15,US,Montana,Billings,47.5
27159,2012-03-16,US,Montana,Billings,58.2
27160,2012-03-17,US,Montana,Billings,51.9
27161,2012-03-18,US,Montana,Billings,51.4
27162,2012-03-19,US,Montana,Billings,38.5
27163,2012-03-20,US,Montana,Billings,34.7
27164,2012-03-21,US,Montana,Billings,48.0
27165,2012-03-22,US,Montana,Billings,54.1
27166,2012-03-23,US,Montana,Billings,51.0
27167,2012-03-24,US,Montana,Billings,39.7
27168,2012-03-25,US,Montana,Billings,40.1
27169,2012-03-26,US,Montana,Billings,48.4
27170,2012-03-27,US,Montana,Billings,50.8
27171,2012-03-28,US,Montana,Billings,49.7
27172,2012-03-29,US,Montana,Billings,50.3
27173,2012-03-30,US,Montana,Billings,53.8
27174,2012-03-31,US,Montana,Billings,61.6
27175,2012-04-01,US,Montana,Billings,58.0
27176,2012-04-02,US,Montana,Billings,44.9
27177,2012-04-03,US,Montana,Billings,44.5
27178,2012-04-04,US,Montana,Billings,53.3
27179,2012-04-05,US,Montana,Billings,50.1
27180,2012-04-06,US,Montana,Billings,36.4
27181,2012-04-07,US,Montana,Billings,35.6
27182,2012-04-08,US,Montana,Billings,40.2
27183,2012-04-09,US,Montana,Billings,42.7
27184,2012-04-10,US,Montana,Billings,42.9
27185,2012-04-11,US,Montana,Billings,49.8
27186,2012-04-12,US,Montana,Billings,56.4
27187,2012-04-13,US,Montana,Billings,49.2
27188,2012-04-14,US,Montana,Billings,47.6
27189,2012-04-15,US,Montana,Billings,41.3
27190,2012-04-16,US,Montana,Billings,39.5
27191,2012-04-17,US,Montana,Billings,49.1
27192,2012-04-18,US,Montana,Billings,44.8
27193,2012-04-19,US,Montana,Billings,42.8
27194,2012-04-20,US,Montana,Billings,50.2
27195,2012-04-21,US,Montana,Billings,57.4
27196,2012-04-22,US,Montana,Billings,55.6
27197,2012-04-23,US,Montana,Billings,69.6
27198,2012-04-24,US,Montana,Billings,70.3
27199,2012-04-25,US,Montana,Billings,67.4
27200,2012-04-26,US,Montana,Billings,62.4
27201,2012-04-27,US,Montana,Billings,54.0
27202,2012-04-28,US,Montana,Billings,41.1
27203,2012-04-29,US,Montana,Billings,42.9
27204,2012-04-30,US,Montana,Billings,52.3
27205,2012-05-01,US,Montana,Billings,53.1
27206,2012-05-02,US,Montana,Billings,48.3
27207,2012-05-03,US,Montana,Billings,48.4
27208,2012-05-04,US,Montana,Billings,55.2
27209,2012-05-05,US,Montana,Billings,52.5
27210,2012-05-06,US,Montana,Billings,48.9
27211,2012-05-07,US,Montana,Billings,49.0
27212,2012-05-08,US,Montana,Billings,54.3
27213,2012-05-09,US,Montana,Billings,67.8
27214,2012-05-10,US,Montana,Billings,60.5
27215,2012-05-11,US,Montana,Billings,46.5
27216,2012-05-12,US,Montana,Billings,53.9
27217,2012-05-13,US,Montana,Billings,61.5
27218,2012-05-14,US,Montana,Billings,68.2
27219,2012-05-15,US,Montana,Billings,65.3
27220,2012-05-16,US,Montana,Billings,72.8
27221,2012-05-17,US,Montana,Billings,71.4
27222,2012-05-18,US,Montana,Billings,55.6
27223,2012-05-19,US,Montana,Billings,50.5
27224,2012-05-20,US,Montana,Billings,56.0
27225,2012-05-21,US,Montana,Billings,68.8
27226,2012-05-22,US,Montana,Billings,68.3
27227,2012-05-23,US,Montana,Billings,55.2
27228,2012-05-24,US,Montana,Billings,51.0
27229,2012-05-25,US,Montana,Billings,42.5
27230,2012-05-26,US,Montana,Billings,35.9
27231,2012-05-27,US,Montana,Billings,42.8
27232,2012-05-28,US,Montana,Billings,47.8
27233,2012-05-29,US,Montana,Billings,51.2
27234,2012-05-30,US,Montana,Billings,56.8
27235,2012-05-31,US,Montana,Billings,58.5
27236,2012-06-01,US,Montana,Billings,63.0
27237,2012-06-02,US,Montana,Billings,67.5
27238,2012-06-03,US,Montana,Billings,64.1
27239,2012-06-04,US,Montana,Billings,69.7
27240,2012-06-05,US,Montana,Billings,78.5
27241,2012-06-06,US,Montana,Billings,68.5
27242,2012-06-07,US,Montana,Billings,61.5
27243,2012-06-08,US,Montana,Billings,65.9
27244,2012-06-09,US,Montana,Billings,59.4
27245,2012-06-10,US,Montana,Billings,52.9
27246,2012-06-11,US,Montana,Billings,59.2
27247,2012-06-12,US,Montana,Billings,63.1
27248,2012-06-13,US,Montana,Billings,70.9
27249,2012-06-14,US,Montana,Billings,64.6
27250,2012-06-15,US,Montana,Billings,65.7
27251,2012-06-16,US,Montana,Billings,63.8
27252,2012-06-17,US,Montana,Billings,73.8
27253,2012-06-18,US,Montana,Billings,69.9
27254,2012-06-19,US,Montana,Billings,61.9
27255,2012-06-20,US,Montana,Billings,60.2
27256,2012-06-21,US,Montana,Billings,65.1
27257,2012-06-22,US,Montana,Billings,71.0
27258,2012-06-23,US,Montana,Billings,71.4
27259,2012-06-24,US,Montana,Billings,77.0
27260,2012-06-25,US,Montana,Billings,83.2
27261,2012-06-26,US,Montana,Billings,86.8
27262,2012-06-27,US,Montana,Billings,72.0
27263,2012-06-28,US,Montana,Billings,70.6
27264,2012-06-29,US,Montana,Billings,79.2
27265,2012-06-30,US,Montana,Billings,76.3
27266,2012-07-01,US,Montana,Billings,79.4
27267,2012-07-02,US,Montana,Billings,74.4
27268,2012-07-03,US,Montana,Billings,80.7
27269,2012-07-04,US,Montana,Billings,75.6
27270,2012-07-05,US,Montana,Billings,71.4
27271,2012-07-06,US,Montana,Billings,69.1
27272,2012-07-07,US,Montana,Billings,78.2
27273,2012-07-08,US,Montana,Billings,78.5
27274,2012-07-09,US,Montana,Billings,81.0
27275,2012-07-10,US,Montana,Billings,82.2
27276,2012-07-11,US,Montana,Billings,80.7
27277,2012-07-12,US,Montana,Billings,77.5
27278,2012-07-13,US,Montana,Billings,83.1
27279,2012-07-14,US,Montana,Billings,82.4
27280,2012-07-15,US,Montana,Billings,78.5
27281,2012-07-16,US,Montana,Billings,78.2
27282,2012-07-17,US,Montana,Billings,70.3
27283,2012-07-18,US,Montana,Billings,78.4
27284,2012-07-19,US,Montana,Billings,85.4
27285,2012-07-20,US,Montana,Billings,83.1
27286,2012-07-21,US,Montana,Billings,80.2
27287,2012-07-22,US,Montana,Billings,80.7
27288,2012-07-23,US,Montana,Billings,80.9
27289,2012-07-24,US,Montana,Billings,76.7
27290,2012-07-25,US,Montana,Billings,76.0
27291,2012-07-26,US,Montana,Billings,75.3
27292,2012-07-27,US,Montana,Billings,73.8
27293,2012-07-28,US,Montana,Billings,74.5
27294,2012-07-29,US,Montana,Billings,80.8
27295,2012-07-30,US,Montana,Billings,77.3
27296,2012-07-31,US,Montana,Billings,83.7
27297,2012-08-01,US,Montana,Billings,81.0
27298,2012-08-02,US,Montana,Billings,77.8
27299,2012-08-03,US,Montana,Billings,68.8
27300,2012-08-04,US,Montana,Billings,62.7
27301,2012-08-05,US,Montana,Billings,72.6
27302,2012-08-06,US,Montana,Billings,80.6
27303,2012-08-07,US,Montana,Billings,79.2
27304,2012-08-08,US,Montana,Billings,80.7
27305,2012-08-09,US,Montana,Billings,85.9
27306,2012-08-10,US,Montana,Billings,80.6
27307,2012-08-11,US,Montana,Billings,69.6
27308,2012-08-12,US,Montana,Billings,71.5
27309,2012-08-13,US,Montana,Billings,72.8
27310,2012-08-14,US,Montana,Billings,74.7
27311,2012-08-15,US,Montana,Billings,67.9
27312,2012-08-16,US,Montana,Billings,59.3
27313,2012-08-17,US,Montana,Billings,66.8
27314,2012-08-18,US,Montana,Billings,68.8
27315,2012-08-19,US,Montana,Billings,71.4
27316,2012-08-20,US,Montana,Billings,76.8
27317,2012-08-21,US,Montana,Billings,76.2
27318,2012-08-22,US,Montana,Billings,78.3
27319,2012-08-23,US,Montana,Billings,74.6
27320,2012-08-24,US,Montana,Billings,76.0
27321,2012-08-25,US,Montana,Billings,63.3
27322,2012-08-26,US,Montana,Billings,65.8
27323,2012-08-27,US,Montana,Billings,76.9
27324,2012-08-28,US,Montana,Billings,80.4
27325,2012-08-29,US,Montana,Billings,85.9
27326,2012-08-30,US,Montana,Billings,70.6
27327,2012-08-31,US,Montana,Billings,72.9
27328,2012-09-01,US,Montana,Billings,76.3
27329,2012-09-02,US,Montana,Billings,71.8
27330,2012-09-03,US,Montana,Billings,71.7
27331,2012-09-04,US,Montana,Billings,66.4
27332,2012-09-05,US,Montana,Billings,59.8
27333,2012-09-06,US,Montana,Billings,62.7
27334,2012-09-07,US,Montana,Billings,59.2
27335,2012-09-08,US,Montana,Billings,65.8
27336,2012-09-09,US,Montana,Billings,69.8
27337,2012-09-10,US,Montana,Billings,78.7
27338,2012-09-11,US,Montana,Billings,65.2
27339,2012-09-12,US,Montana,Billings,53.8
27340,2012-09-13,US,Montana,Billings,58.1
27341,2012-09-14,US,Montana,Billings,63.9
27342,2012-09-15,US,Montana,Billings,69.4
27343,2012-09-16,US,Montana,Billings,66.3
27344,2012-09-17,US,Montana,Billings,53.1
27345,2012-09-18,US,Montana,Billings,65.6
27346,2012-09-19,US,Montana,Billings,67.4
27347,2012-09-20,US,Montana,Billings,65.1
27348,2012-09-21,US,Montana,Billings,65.7
27349,2012-09-22,US,Montana,Billings,63.8
27350,2012-09-23,US,Montana,Billings,61.8
27351,2012-09-24,US,Montana,Billings,64.1
27352,2012-09-25,US,Montana,Billings,64.2
27353,2012-09-26,US,Montana,Billings,65.5
27354,2012-09-27,US,Montana,Billings,59.1
27355,2012-09-28,US,Montana,Billings,60.5
27356,2012-09-29,US,Montana,Billings,68.4
27357,2012-09-30,US,Montana,Billings,66.0
27358,2012-10-01,US,Montana,Billings,58.8
27359,2012-10-02,US,Montana,Billings,69.5
27360,2012-10-03,US,Montana,Billings,47.6
27361,2012-10-04,US,Montana,Billings,38.6
27362,2012-10-05,US,Montana,Billings,36.6
27363,2012-10-06,US,Montana,Billings,32.7
27364,2012-10-07,US,Montana,Billings,45.3
27365,2012-10-08,US,Montana,Billings,49.4
27366,2012-10-09,US,Montana,Billings,41.3
27367,2012-10-10,US,Montana,Billings,51.5
27368,2012-10-11,US,Montana,Billings,41.9
27369,2012-10-12,US,Montana,Billings,44.5
27370,2012-10-13,US,Montana,Billings,58.7
27371,2012-10-14,US,Montana,Billings,57.6
27372,2012-10-15,US,Montana,Billings,61.8
27373,2012-10-16,US,Montana,Billings,53.2
27374,2012-10-17,US,Montana,Billings,47.2
27375,2012-10-18,US,Montana,Billings,42.9
27376,2012-10-19,US,Montana,Billings,52.3
27377,2012-10-20,US,Montana,Billings,57.9
27378,2012-10-21,US,Montana,Billings,44.0
27379,2012-10-22,US,Montana,Billings,38.3
27380,2012-10-23,US,Montana,Billings,39.1
27381,2012-10-24,US,Montana,Billings,32.6
27382,2012-10-25,US,Montana,Billings,27.2
27383,2012-10-26,US,Montana,Billings,29.0
27384,2012-10-27,US,Montana,Billings,33.9
27385,2012-10-28,US,Montana,Billings,37.6
27386,2012-10-29,US,Montana,Billings,49.8
27387,2012-10-30,US,Montana,Billings,52.1
27388,2012-10-31,US,Montana,Billings,55.4
27389,2012-11-01,US,Montana,Billings,41.9
27390,2012-11-02,US,Montana,Billings,46.9
27391,2012-11-03,US,Montana,Billings,43.8
27392,2012-11-04,US,Montana,Billings,51.7
27393,2012-11-05,US,Montana,Billings,52.2
27394,2012-11-06,US,Montana,Billings,46.2
27395,2012-11-07,US,Montana,Billings,59.1
27396,2012-11-08,US,Montana,Billings,41.5
27397,2012-11-09,US,Montana,Billings,31.7
27398,2012-11-10,US,Montana,Billings,19.7
27399,2012-11-11,US,Montana,Billings,12.8
27400,2012-11-12,US,Montana,Billings,22.1
27401,2012-11-13,US,Montana,Billings,34.3
27402,2012-11-14,US,Montana,Billings,39.6
27403,2012-11-15,US,Montana,Billings,38.7
27404,2012-11-16,US,Montana,Billings,41.5
27405,2012-11-17,US,Montana,Billings,43.8
27406,2012-11-18,US,Montana,Billings,46.9
27407,2012-11-19,US,Montana,Billings,40.7
27408,2012-11-20,US,Montana,Billings,53.2
27409,2012-11-21,US,Montana,Billings,51.8
27410,2012-11-22,US,Montana,Billings,40.4
27411,2012-11-23,US,Montana,Billings,27.0
27412,2012-11-24,US,Montana,Billings,48.9
27413,2012-11-25,US,Montana,Billings,34.0
27414,2012-11-26,US,Montana,Billings,26.6
27415,2012-11-27,US,Montana,Billings,29.6
27416,2012-11-28,US,Montana,Billings,36.6
27417,2012-11-29,US,Montana,Billings,46.3
27418,2012-11-30,US,Montana,Billings,46.0
27419,2012-12-01,US,Montana,Billings,48.6
27420,2012-12-02,US,Montana,Billings,49.4
27421,2012-12-03,US,Montana,Billings,44.7
27422,2012-12-04,US,Montana,Billings,38.8
27423,2012-12-05,US,Montana,Billings,47.7
27424,2012-12-06,US,Montana,Billings,38.9
27425,2012-12-07,US,Montana,Billings,30.5
27426,2012-12-08,US,Montana,Billings,28.9
27427,2012-12-09,US,Montana,Billings,13.1
27428,2012-12-10,US,Montana,Billings,25.2
27429,2012-12-11,US,Montana,Billings,27.8
27430,2012-12-12,US,Montana,Billings,36.2
27431,2012-12-13,US,Montana,Billings,31.1
27432,2012-12-14,US,Montana,Billings,29.5
27433,2012-12-15,US,Montana,Billings,33.7
27434,2012-12-16,US,Montana,Billings,27.1
27435,2012-12-17,US,Montana,Billings,28.0
27436,2012-12-18,US,Montana,Billings,32.9
27437,2012-12-19,US,Montana,Billings,21.8
27438,2012-12-20,US,Montana,Billings,27.9
27439,2012-12-21,US,Montana,Billings,36.1
27440,2012-12-22,US,Montana,Billings,23.4
27441,2012-12-23,US,Montana,Billings,16.6
27442,2012-12-24,US,Montana,Billings,11.1
27443,2012-12-25,US,Montana,Billings,3.9
27444,2012-12-26,US,Montana,Billings,3.6
27445,2012-12-27,US,Montana,Billings,10.7
27446,2012-12-28,US,Montana,Billings,21.2
27447,2012-12-29,US,Montana,Billings,20.8
27448,2012-12-30,US,Montana,Billings,22.4
27449,2012-12-31,US,Montana,Billings,16.8
27450,2012-01-01,US,Montana,Great Falls,25.5
27451,2012-01-02,US,Montana,Great Falls,41.7
27452,2012-01-03,US,Montana,Great Falls,45.8
27453,2012-01-04,US,Montana,Great Falls,50.5
27454,2012-01-05,US,Montana,Great Falls,51.3
27455,2012-01-06,US,Montana,Great Falls,31.7
27456,2012-01-07,US,Montana,Great Falls,25.8
27457,2012-01-08,US,Montana,Great Falls,34.3
27458,2012-01-09,US,Montana,Great Falls,44.1
27459,2012-01-10,US,Montana,Great Falls,40.5
27460,2012-01-11,US,Montana,Great Falls,15.0
27461,2012-01-12,US,Montana,Great Falls,25.4
27462,2012-01-13,US,Montana,Great Falls,33.9
27463,2012-01-14,US,Montana,Great Falls,37.3
27464,2012-01-15,US,Montana,Great Falls,25.5
27465,2012-01-16,US,Montana,Great Falls,2.6
27466,2012-01-17,US,Montana,Great Falls,-4.9
27467,2012-01-18,US,Montana,Great Falls,-9.9
27468,2012-01-19,US,Montana,Great Falls,-10.7
27469,2012-01-20,US,Montana,Great Falls,-2.2
27470,2012-01-21,US,Montana,Great Falls,35.8
27471,2012-01-22,US,Montana,Great Falls,32.5
27472,2012-01-23,US,Montana,Great Falls,34.4
27473,2012-01-24,US,Montana,Great Falls,28.6
27474,2012-01-25,US,Montana,Great Falls,42.2
27475,2012-01-26,US,Montana,Great Falls,38.8
27476,2012-01-27,US,Montana,Great Falls,28.0
27477,2012-01-28,US,Montana,Great Falls,30.6
27478,2012-01-29,US,Montana,Great Falls,45.6
27479,2012-01-30,US,Montana,Great Falls,45.1
27480,2012-01-31,US,Montana,Great Falls,37.3
27481,2012-02-01,US,Montana,Great Falls,35.0
27482,2012-02-02,US,Montana,Great Falls,34.2
27483,2012-02-03,US,Montana,Great Falls,25.2
27484,2012-02-04,US,Montana,Great Falls,33.8
27485,2012-02-05,US,Montana,Great Falls,35.2
27486,2012-02-06,US,Montana,Great Falls,27.5
27487,2012-02-07,US,Montana,Great Falls,21.4
27488,2012-02-08,US,Montana,Great Falls,21.2
27489,2012-02-09,US,Montana,Great Falls,36.7
27490,2012-02-10,US,Montana,Great Falls,20.7
27491,2012-02-11,US,Montana,Great Falls,12.4
27492,2012-02-12,US,Montana,Great Falls,23.7
27493,2012-02-13,US,Montana,Great Falls,36.9
27494,2012-02-14,US,Montana,Great Falls,30.7
27495,2012-02-15,US,Montana,Great Falls,21.0
27496,2012-02-16,US,Montana,Great Falls,29.7
27497,2012-02-17,US,Montana,Great Falls,35.7
27498,2012-02-18,US,Montana,Great Falls,35.6
27499,2012-02-19,US,Montana,Great Falls,32.6
27500,2012-02-20,US,Montana,Great Falls,30.5
27501,2012-02-21,US,Montana,Great Falls,33.5
27502,2012-02-22,US,Montana,Great Falls,41.6
27503,2012-02-23,US,Montana,Great Falls,27.8
27504,2012-02-24,US,Montana,Great Falls,27.0
27505,2012-02-25,US,Montana,Great Falls,38.2
27506,2012-02-26,US,Montana,Great Falls,18.4
27507,2012-02-27,US,Montana,Great Falls,19.6
27508,2012-02-28,US,Montana,Great Falls,24.6
27509,2012-02-29,US,Montana,Great Falls,33.5
27510,2012-03-01,US,Montana,Great Falls,29.3
27511,2012-03-02,US,Montana,Great Falls,24.6
27512,2012-03-03,US,Montana,Great Falls,37.0
27513,2012-03-04,US,Montana,Great Falls,43.5
27514,2012-03-05,US,Montana,Great Falls,51.5
27515,2012-03-06,US,Montana,Great Falls,35.5
27516,2012-03-07,US,Montana,Great Falls,26.9
27517,2012-03-08,US,Montana,Great Falls,36.7
27518,2012-03-09,US,Montana,Great Falls,51.9
27519,2012-03-10,US,Montana,Great Falls,53.8
27520,2012-03-11,US,Montana,Great Falls,48.8
27521,2012-03-12,US,Montana,Great Falls,38.0
27522,2012-03-13,US,Montana,Great Falls,49.5
27523,2012-03-14,US,Montana,Great Falls,37.8
27524,2012-03-15,US,Montana,Great Falls,48.6
27525,2012-03-16,US,Montana,Great Falls,50.1
27526,2012-03-17,US,Montana,Great Falls,42.9
27527,2012-03-18,US,Montana,Great Falls,39.6
27528,2012-03-19,US,Montana,Great Falls,30.4
27529,2012-03-20,US,Montana,Great Falls,31.3
27530,2012-03-21,US,Montana,Great Falls,39.1
27531,2012-03-22,US,Montana,Great Falls,49.4
27532,2012-03-23,US,Montana,Great Falls,35.3
27533,2012-03-24,US,Montana,Great Falls,27.0
27534,2012-03-25,US,Montana,Great Falls,31.4
27535,2012-03-26,US,Montana,Great Falls,34.8
